
Lista de Imoveis da Caixa;;Data de geracao:;25/06/2026;;;;;;
N do imovel;UF;Cidade;Bairro;Endereco;Preco;Valor de avaliacao;Desconto;Financiamento;Descricao;Modalidade de venda;Link de acesso
8787715766965;RS;PELOTAS;AREAL;AVENIDA MANOEL ANTONIO PERES, N. 2440, Apto 102, BL C, VAGA DESC N42;78201.87;135000;4208;Nao;Apartamento, 92.30 de área total, 47.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715766965
8444426338104;RS;PELOTAS;TRES VENDAS;RUA PAULO ACI TEIXEIRA, N. 1018, LT 01, QD 13,;38340.1;66000;4191;Nao;Casa, 125.00 de área total, 125.00 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426338104
8444427613877;RS;PELOTAS;TRES VENDAS;CORREDOR SETE DA AVENIDA ENGENHEIRO ILDEFONSO SIMO, N. 173, CORREDOR 7 DA AV. ENG. ILDEFONSO SIMÕE;33692.81;58000;4191;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 149.55 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427613877
10171092;RS;PELOTAS;AREAL;RUA CAPITÃO NELSON PEREIRA, N. 1088, BANHADO DO TANOEIRO;309458.68;530000;4162;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 3080.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10171092
8787711627189;RS;PELOTAS;TRES VENDAS;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 639, Apto 402, BL K;89329.93;152579.97;4146;Nao;Apartamento, 0.00 de área total, 45.70 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711627189
8787715514060;RS;PELOTAS;AREAL;AVENIDA MANOEL ANTONIO PERES, N. 2440, Apto 402, BLOCO M, VAGA 255;81379.36;139000;4146;Nao;Apartamento, 92.30 de área total, 47.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715514060
8444430476400;RS;PELOTAS;SAO GONCALO;RUA LUCIANA LEALDINA DE ARAÚJO, N. 312, Apto 332, BL 08;81964.82;140000;4146;Nao;Apartamento, 42.41 de área total, 38.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430476400
1555534792493;RS;PELOTAS;FRAGATA;AVENIDA BRASIL, N. 462;178725.98;303000;4102;Nao;Casa, 0.00 de área total, 79.00 de área privativa, 113.50 de área do terreno, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555534792493
8787707694632;RS;PELOTAS;TRES VENDAS;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 639, Apto 104, BL K,  VAGA DESCOBERTA N 11;103111.46;174000;4075;Nao;Apartamento, 66.58 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707694632
8787713454192;RS;PELOTAS;TRES VENDAS;AVENIDA ENGENHEIRO ILDEFONSO SIMOES LOPE, N. 2046, Apto 403, BL O VG 299;106667.03;180000;4075;Nao;Apartamento, 62.26 de área total, 43.27 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713454192
8787704007456;RS;PELOTAS;AREAL;AVENIDA MANOEL ANTONIO PERES, N. 2590, Apto 503, BL B, BOX 503-B;100741.08;170000;4075;Nao;Apartamento, 93.22 de área total, 47.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704007456
8787710737665;RS;PELOTAS;AREAL;AVENIDA ENGENHEIRO ILDEFONSO SIMOES LOPE, N. 2046, Apto 504, BL L, BOX 183;101333.68;171000;4075;Nao;Apartamento, 62.26 de área total, 43.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710737665
8787711150730;RS;PELOTAS;AREAL;AVENIDA ENGENHEIRO ILDEFONSO SIMOES LOPE, N. 2046, Apto 303, BL N;98370.7;166000;4075;Nao;Apartamento, 62.26 de área total, 43.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711150730
8329400001617;RS;PELOTAS;CENTRO;AVENIDA BENTO GONCALVES, N. 979, QD 61;81578.19;135000;3958;Nao;Casa, 86.32 de área total, 86.32 de área privativa, 119.78 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8329400001617
8787711340394;RS;PELOTAS;TRES VENDAS;AVENIDA UM, N. 355, CS 478 QD K;116047.39;192000;3956;Nao;Casa, 131.62 de área total, 43.08 de área privativa, 131.62 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711340394
8787712559900;RS;PELOTAS;TRES VENDAS;AVENIDA FERNANDO OSORIO, N. 4766, Apto 103, BL H TÉRREO VG 58;132970.97;220000;3956;Nao;Apartamento, 0.00 de área total, 45.22 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712559900
10217171;RS;PELOTAS;FRAGATA;RUA SATURNINO DE BRITTO, N. 446;908172.87;1500000;3946;Nao;Prédio, 0.00 de área total, 524.48 de área privativa, 355.20 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10217171
8444420937430;RS;PELOTAS;FRAGATA;RUA MANUEL LUCAS DE OLIVEIRA, N. 2223, Apto 239, BL 10;91570.92;150000;3896;Nao;Apartamento, 43.19 de área total, 43.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420937430
8444422314430;RS;PELOTAS;FRAGATA;R MAJOR FRANCISCO NUNES DE SOUZA, N. 4579, Apto 104, BL D;91570.92;150000;3896;Nao;Apartamento, 65.17 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422314430
8787700078766;RS;PELOTAS;FRAGATA;AVENIDA THEODORO MULLER, N. 2746, Apto 501, BL A;85466.19;140000;3896;Nao;Apartamento, 64.78 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700078766
8555514130914;RS;PELOTAS;SAO GONCALO;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, N. 2000, Apto 106, BL U;87297.61;143000;3896;Nao;Apartamento, 63.17 de área total, 52.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555514130914
8787714659979;RS;PELOTAS;TRES VENDAS;AVENIDA FERNANDO OSORIO, N. 4200, Apto 101, BL H VG 261;145728.47;238000;3877;Nao;Apartamento, 63.84 de área total, 45.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714659979
8444423262786;RS;PELOTAS;TRES VENDAS;RUA JOAO JACOB BAINY, N. 401, Apto 318, ACESSO 5;98816.7;160000;3824;Nao;Apartamento, 59.34 de área total, 43.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423262786
1555520385599;RS;PELOTAS;CENTRO;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, N. 2054, Apto 404, BL J;158452.27;255000;3787;Nao;Apartamento, 68.72 de área total, 61.08 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555520385599
8284200004104;RS;PELOTAS;TRES VENDAS;RUA QUATRO, N. 105, CS 105, LT 13, QD 05;165701.72;260000;3627;Nao;Casa, 99.76 de área total, 99.76 de área privativa, 143.43 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8284200004104
1444408440620;RS;PELOTAS;CENTRO;RUA GENERAL OSORIO, N. 164,;305910.86;480000;3627;Nao;Casa, 0.00 de área total, 435.90 de área privativa, 435.90 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408440620
1555525486512;RS;PELOTAS;CENTRO;RUA VOLUNTARIOS DA PATRIA, N. 1516, Apto 204,;210313.72;330000;3627;Nao;Apartamento, 0.00 de área total, 64.58 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555525486512
8444414671679;RS;PELOTAS;AREAL;RUA NERY DEMARI SIAS, N. 595, LT 17 QD P;195655.49;307000;3627;Nao;Casa, 148.62 de área total, 148.62 de área privativa, 101.25 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414671679
8787700349573;RS;PELOTAS;TRES VENDAS;RUA DOIS, N. 555, Apto 204, VAGA 07;130000;130000;0;Nao;Apartamento, 71.42 de área total, 44.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700349573
8555506801767;RS;PELOTAS;AREAL;AVENIDA FERREIRA VIANA, N. 2886, Apto 116,;158000;158000;0;Nao;Apartamento, 0.00 de área total, 43.19 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555506801767
7049520050143;RS;PELOTAS;BARRAGEM;AVENIDA VINTE E CINCO DE JULHO, N. 327,;1122305;1122305;0;Nao;Casa, 460.00 de área total, 460.00 de área privativa, 595.20 de área do terreno,  4 qto(s), a.serv, WC, 4 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=7049520050143
8787700162775;RS;PELOTAS;FRAGATA;AVENIDA THEODORO MULLER, N. 2746, Apto 203, BLOCO E;175000;167000;0;Nao;Apartamento, 64.85 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700162775
8444426974795;RS;PELOTAS;TRES VENDA;AVENIDA LEOPOLDO BROD, N. 7192,;150000;143000;0;Nao;Casa, 41.63 de área total, 41.63 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426974795
8787711472380;RS;PELOTAS;TRES VENDAS;RODOVIA BR 116, N. 355, CS 449 QD K;220000;170000;0;Nao;Casa, 43.70 de área total, 43.08 de área privativa, 131.62 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711472380
8444427566852;RS;PELOTAS;CENTRO;AVENIDA FERNANDO OSORIO, N. 1584, LT 188, QD 09,;172484.6;110000;0;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 150.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427566852
8444429365285;RS;PELOTAS;TRES VENDAS;CORREDOR SETE DA AVENIDA ENGENHEIRO ILDEFONSO SIM, N. 51,;144299.28;34700;0;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 149.55 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429365285
8555510090837;RS;PORTAO;CENTRO;RUA VEREADOR ANTONIO RODRIGUES DA ROSA, N. 440, CS01, LT 3,4 E 5 QD 582;297709.33;555670;4643;Nao;Casa, 190.00 de área total, 64.17 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510090837
8444408348713;RS;PORTO ALEGRE;RUBEM BERTA;Rua Vinte e Dois, N. 45, Apto 407, BLD Qd 43 Lt 1;14170.36;75000;8111;Nao;Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408348713
8444415799474;RS;PORTO ALEGRE;RESTINGA;RUA RUBEM PEREIRA TORELLY (ANTIGA RUA A), N. 25, Apto 303, BL A-30;22784.54;87000;7382;Nao;Apartamento, 0.00 de área total, 49.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415799474
10007591;RS;PORTO ALEGRE;BELEM VELHO;Av. Professor Oscar Pereira - lado ímpar, (em frente ao nº 8300);1431828.58;5168000;7230;Nao;Gleba, 0.00 de área total, 0.00 de área privativa, 61622.47 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10007591
8444416111999;RS;PORTO ALEGRE;RUBEM BERTA;RUA VINTE E QUATRO, N. SN, Apto 207, LT 05 QD 48 BL A;38119.01;108000;6471;Nao;Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416111999
8043000501767;RS;PORTO ALEGRE;CAVALHADA;RUA DOUTOR JULIO TEIXEIRA (ANTIGA RUA C), N. 150, Apto 305, BL 20;24420.07;68000;6409;Nao;Apartamento, 46.19 de área total, 36.42 de área privativa, 12025.68 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8043000501767
8444409978176;RS;PORTO ALEGRE;RUBEM BERTA;AVENIDA MAJOR MANOEL JOSE MONTEIRO, N. 525, Apto 202, CONJ 4, BL 4-B;51809.79;125000;5856;Nao;Apartamento, 0.00 de área total, 39.59 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409978176
10147860;RS;PORTO ALEGRE;NAVEGANTES;AVENIDA CAIRU, N. 56;162972.02;390000;5822;Nao;Loja, 0.00 de área total, 180.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10147860
10163892;RS;PORTO ALEGRE;AZENHA;RUA DOUTOR RAMIRO D AVILA, N. 20, SL 406;127870.66;292000;5621;Nao;Sala, 0.00 de área total, 79.92 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10163892
1444405930480;RS;PORTO ALEGRE;RUBEM BERTA;R WOLFRAM METZLER, N. 730, 107, 65A01;32265.44;73000;5581;Nao;Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405930480
10206723;RS;PORTO ALEGRE;SARANDI;RUA FABIO CARNEIRO LIMA, N. 364, LT 364;320564.63;700000;5421;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 961.34 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10206723
10206718;RS;PORTO ALEGRE;CRISTAL;RUA BUTUI, N. 142, LJ 02;137384.84;300000;5421;Nao;Loja, 0.00 de área total, 61.53 de área privativa, 374.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10206718
8444416174877;RS;PORTO ALEGRE;RUBEM BERTA;RUA PAULO GRANATO MARTINS, N. S/N, Apto 201, BL D, QD 75, LT 04;40239.59;87800;5417;Nao;Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416174877
8555513437552;RS;PORTO ALEGRE;CAVALHADA;RUA PAULO MACIEL, N. 120, Apto 308, BL 35;46324.37;99000;5321;Nao;Apartamento, 0.00 de área total, 36.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513437552
8045100459203;RS;PORTO ALEGRE;RUBEM BERTA;RUA VINTE E QUATRO, N. 50, Apto 307, BLA;35489.84;75000;5269;Nao;Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8045100459203
8444415000972;RS;PORTO ALEGRE;RUBEM BERTA;RUA VINTE E QUATRO, N. 55, Apto 106, BL D, LT 01, QD 49;46723.48;97000;5184;Nao;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415000972
10143312;RS;PORTO ALEGRE;SAO GERALDO;AVENIDA VIENA, N. 63;470459.82;965000;5125;Nao;Comercial, 0.00 de área total, 329.00 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10143312
8555500224911;RS;PORTO ALEGRE;RUBEM BERTA;RUA TUCANO, N. 51, Apto 106, QD 06 LT 03 BL D;53268.87;109000;5113;Nao;Apartamento, 0.00 de área total, 42.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555500224911
8555535679141;RS;PORTO ALEGRE;LOT PORTAL PORTO SEC;AVENIDA FRANCISCO SILVEIRA BITENCOURT, N. 1818, Apto 304, QD A LT 01 TR 32;90843.08;185000;5090;Nao;Apartamento, 0.00 de área total, 40.26 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535679141
8555513544618;RS;PORTO ALEGRE;RUBEM BERTA;RUA CARMELITA GRIPPI, N. 25, Apto 302, BL 05 QD 03-C;71948.14;145000;5039;Nao;Apartamento, 0.00 de área total, 58.38 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513544618
8555502697884;RS;PORTO ALEGRE;Alto Petrópolis;RUA DOZE, N. SN, Apto 303, BL D LT 01 QD 22;38329.02;75000;4890;Nao;Apartamento, 0.00 de área total, 42.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555502697884
8555535888719;RS;PORTO ALEGRE;SARANDI;AVENIDA FRANCISCO SILVEIRA BITENCOURT, N. 1818, Apto 201, TORRE 30;113025.32;220000;4863;Nao;Apartamento, 0.00 de área total, 40.26 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535888719
8444432057111;RS;PORTO ALEGRE;CAVALHADA;RUA DOUTOR JULIO TEIXEIRA (RUA C), N. 150, Apto 207, BL 20 QD E;45902.39;88100;4790;Nao;Apartamento, 45.81 de área total, 36.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432057111
8444409785572;RS;PORTO ALEGRE;RUBEM BERTA;RUA UM A, N. SN, Apto 402, BL D;52843.66;100000;4716;Nao;Apartamento, 56.49 de área total, 52.80 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409785572
8444428165460;RS;PORTO ALEGRE;LOMBA DO PINHEIRO;RUA DOLORES DURAN, N. 701, Apto 114, BL 3, LT F;111060.98;210000;4712;Nao;Apartamento, 51.38 de área total, 44.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428165460
8555500179002;RS;PORTO ALEGRE;RUBEM BERTA;RUA DEZ, N. SN, Apto 302, BL A LT 02 QD 18;53392.16;100000;4661;Nao;Apartamento, 0.00 de área total, 52.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555500179002
8444410252698;RS;PORTO ALEGRE;MARIO QUINTANA;RUA VINTE E SEIS DE MARCO, N. 415, Apto 121, BL F;68384.03;128000;4658;Nao;Apartamento, 48.07 de área total, 38.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410252698
8043000497840;RS;PORTO ALEGRE;CAVALHADA;RUA DEPUTADO CUNHA BUENO, N. 41, Apto 105, BL 03, QD B, LT 01, 02, 03, 04;24109.42;45000;4643;Nao;Apartamento, 46.22 de área total, 36.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8043000497840
8042810001160;RS;PORTO ALEGRE;Alto Petrópolis;RUA PAULO RENATO KETZER DE SOUZA, N. 300, Apto 502, BL C;90995.6;168384.45;4596;Nao;Apartamento, 42.19 de área total, 37.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8042810001160
8042820091102;RS;PORTO ALEGRE;RUBEM BERTA;RUA CINCO, N. 170, Apto 301, BLOCO C LT4 QD8;53809.94;99000;4565;Nao;Apartamento, 46.22 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8042820091102
8164520081109;RS;PORTO ALEGRE;CAVALHADA;RUA PAULO MACIEL, N. 120, Apto 102, BL 35;71244.95;131000;4562;Nao;Apartamento, 45.73 de área total, 36.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8164520081109
8444410928861;RS;PORTO ALEGRE;RUBEM BERTA;AVENIDA MARTIM FELIX BERTA, N. 55, Apto 202, BL D, LT 01, QD 06;50448.38;92000;4517;Nao;Apartamento, 56.50 de área total, 52.80 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410928861
8444413187110;RS;PORTO ALEGRE;RUBEM BERTA;RUA JOAO JACOB TAGLIASSUCHI, N. 25, Apto 402, BL 7;115656.52;210000;4493;Nao;Apartamento, 130.59 de área total, 69.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413187110
1444400175293;RS;PORTO ALEGRE;HIPICA;AVENIDA JUCA BATISTA, N. 2705, UNIDADE 21;97272.69;175000;4442;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 299.83 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400175293
8444415510806;RS;PORTO ALEGRE;RUBEM BERTA;RUA FRANCISCO GALECKI, N. 100, Apto 404, BL 08 QD 2;91499.22;163000;4387;Nao;Apartamento, 71.47 de área total, 62.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415510806
